0;0;0;0;0;0
0.10000000000000001;0.49874434691110653;-7.4811627162016325;-14.999995012545043;-0.058872462495444436;-0.0029480983222686186
0.20000000000000001;0.49749823581345437;-7.4624710621511543;-14.999995025006154;-0.11728361255167069;-0.011759535461400071
0.30000000000000004;0.49626333348870527;-7.4439475395519166;-14.999995037355177;-0.17516943518133452;-0.026385785285887906
0.40000000000000002;0.49503953919642452;-7.4255906372992264;-14.999995049593119;-0.23253469449547604;-0.046774586342879995
0.5;0.49382675304965851;-7.407398857090584;-14.999995061720981;-0.28938429837986263;-0.072874119942491516
0.59999999999999998;0.4926248749639458;-7.3893706976608531;-14.999995073739761;-0.3457116677884331;-0.10463246493338907
0.70000000000000007;0.49143380802628861;-7.3715047053168066;-14.999995085650431;-0.40155091145166938;-0.14199934543483841
0.80000000000000004;0.49025345457207026;-7.3537994150909238;-14.999995097453965;-0.45688214896808338;-0.18492409564629028
0.90000000000000002;0.48908371834807701;-7.3362533831867012;-14.999995109151328;-0.51171159157936297;-0.2333567819656025
1;0.48792450410142318;-7.3188651808125256;-14.999995120743471;-0.56605071310265587;-0.28724798973388366
1.1000000000000001;0.48677571718746743;-7.3016333883004307;-14.999995132231339;-0.61990085427062447;-0.34654861983339946
1.2;0.48563726374955168;-7.284556597802176;-14.999995143615873;-0.67326601846539513;-0.41120998193099823
1.3000000000000003;0.48450905079630324;-7.2676334144487793;-14.999995154898004;-0.72615087590271477;-0.48118383458069891
1.4000000000000001;0.48339098618752635;-7.2508624561388864;-14.99999516607865;-0.77855991390846335;-0.55642237790436744
1.5000000000000002;0.48228297862162406;-7.2342423533501057;-14.999995177158725;-0.83049750116728627;-0.63687824706642437
1.6000000000000001;0.48118493762449949;-7.2177717489725222;-14.999995188139135;-0.88196792288546844;-0.72250450651648301
1.7000000000000002;0.48009677353965441;-7.2014492981601812;-14.999995199020777;-0.93297540056699724;-0.81325464485248766
1.8;0.47901839751918596;-7.185273668196035;-14.999995209804537;-0.98352410341171537;-0.90908257015011351
1.9000000000000001;0.47794972151543763;-7.169243538366711;-14.999995220491297;-1.0336181550329013;-1.0099426056313834
2;0.47689065827311955;-7.1533575998443153;-14.999995231081929;-1.0832616375020365;-1.1157894855772483
2.1000000000000001;0.47584112132176914;-7.137614555573343;-14.999995241577299;-1.1324585938384939;-1.2265783514159574
2.2000000000000002;0.47480102496845733;-7.122013120161272;-14.999995251978262;-1.181213029579842;-1.3422647479395848
2.3000000000000003;0.47377028429067997;-7.1065520197719341;-14.999995262285669;-1.2295289138008896;-1.4628046196159326
2.3999999999999999;0.47274881512938843;-7.0912299920209731;-14.99999527250036;-1.2774101797977857;-1.588154306973373
2.5000000000000004;0.47173653408213295;-7.0760457858729993;-14.999995282623171;-1.3248607255655966;-1.71827054304341
2.6000000000000001;0.47073335849629572;-7.0609981615400796;-14.999995292654926;-1.3718844141459046;-1.853110449850603
